Unnamed: 0,URL,Grade Accepted,Bank,Product,Proxy Used,Status,Clear Conditions,Polite Employee,Availability,Convenience,City,Date,Review,Grade,sentiment,NEUTRAL,POSITIVE,NEGATIVE
10371,https://www.banki.ru/services/responses/bank/response/12634273,True,Совкомбанк,все продукты,False,good,3,3,3,3,Хабаровск (Хабаровский край),16.10.2025 16:10,"Я совершила сегодня покупку в спорт мастере. Придя домой решила перепроверить все ли правильно сделала, и какого было мое удивление когда вместо 10 месяцев у меня светилось 3. Тогда я оьратилась в поддержку, и я безумно благодарна Ксении за ее работу, она не смотря на то что я уже смирилась с данной ситуацией решила перепроверить и изменила 3 месяца на 10 ",5,POSITIVE,0.0171875339001417,0.9776749014854432,0.0051375301554799
10372,https://www.banki.ru/services/responses/bank/response/12634274,False,ВТБ,все продукты,False,good,3,3,3,3,Барнаул,16.10.2025 16:10,"Уважаемые руководители банка ВТБ, Хочу выразить огромную благодарность за помощь в моей сложившейся ситуации сотруднику банка ВТБ Мндлян Артуру Альбертовичу!! Артур, большое Вам спасибо, за помощь и скорейшее решение вопросов. Хочу отметить высокий профессионализм и доброжелательное отношение, и индивидуальный подход к моему вопросу.  ",5,POSITIVE,0.0150194652378559,0.9813967943191528,0.003583665471524
10373,https://www.banki.ru/services/responses/bank/response/12634275,True,Камкомбанк,все продукты,False,good,3,3,3,3,Казань (Республика Татарстан),16.10.2025 16:11,"Была в офисе, на Мавлютова д.31в г.Казани сегодня (16.10.2025г.) в 15:32. Покупала валюту. Сотрудник Б-ва А.Р. была очень дружелюбна, на все вопросы по поводу валюты я получила ответ. Обслуживание прошло быстро что очень тоже понравилось. В очереди не стояла, взяв талон меня практически сразу вызвали.  ",5,POSITIVE,0.0184931773692369,0.9770157933235168,0.0044910009019076
10374,https://www.banki.ru/services/responses/bank/response/12634276,False,Альфа-Банк,дебетовая карта,False,good,3,3,3,3,Челябинск,16.10.2025 16:11,"16 октября обратилась в поддержку альфа банка,что бы узнать условия приглашения друга быстро и подробно ответили,вопросов больше не возникло рада ято сейчас поддержка работает быстрее и долго ждать не нужно Спасибо большое альфа банку за четкое,понятное,быстрое и подробное решение того вопроса на счет которого я обратилась ",5,POSITIVE,0.0151817798614501,0.9811943173408508,0.0036238327156752
10375,https://www.banki.ru/services/responses/bank/response/12634277,False,Ак Барс,РКО,False,good,3,3,3,3,Балтаси (Республика Татарстан),16.10.2025 16:12,сегодня 16.10.2025 обратились в офис ак барс банка по адресу пгт Балтаси ул Ленина д.53. сотруднику ст Мокк К-ой Йолдыз Х. по вопросу смене тарифа. сотрудник банка очень оперативно помог мне с определением тарифного плана. Объяснила все доходчиво. Хочу выразить благодарность за оперативность работы. ,5,POSITIVE,0.0204347930848598,0.974545955657959,0.0050192410126328
10376,https://www.banki.ru/services/responses/bank/response/12634278,False,Камкомбанк,все продукты,False,good,3,3,3,3,Москва,16.10.2025 16:12,"Недавно посетил отделение банка «Камкомбанк» с целью приобрести евро, и остался в полном восторге от сервиса. С самого входа меня встретила дружелюбная команда сотрудников, готовая помочь с любыми вопросами.   Процесс покупки валюты прошел быстро и без лишних хлопот. Все операции были четко объяснены, а также предоставлены актуальные курсы. Я был приятно удивлён профессионализмом и вниманием к деталям — сотрудники не только помогли мне выбрать нужную сумму, но и предложили выгодные условия.  Кроме того, в отделении чисто и уютно, что создает комфортную атмосферу для клиентов. Я обязательно вернусь в «Камкомбанк» в будущем и рекомендую всем, кто ищет надежный банк для валютных операций! 5/5! ",5,POSITIVE,0.0150460191071033,0.9813637733459472,0.0035902389790862
10378,https://www.banki.ru/services/responses/bank/response/12634280,True,ВТБ,ипотека,False,good,3,3,3,3,Москва,16.10.2025 16:13,"Добрый день! Хочу выразить Благодарность оператору Наталья (номер оператора 70**96) за профессиональный подход решении вопроса! Я получила консультацию по перечню страхования ипотечного кредита, мне предоставили ссылку для расчёта стоимости по моему вопросу. Ответы были быстро, четко и информативно!  ",5,POSITIVE,0.0152017008513212,0.9811695218086244,0.0036288648843765
10381,https://www.banki.ru/services/responses/bank/response/12634283,False,Альфа-Банк,дебетовая карта,False,good,3,3,3,3,Белгород,16.10.2025 16:14,"Это просто шедевр! Оно не просто функциональное, оно продумано до мелочей. Переводы по номеру телефона, моментальные платежи, красивая аналитика расходов («Альфа-Поток»), управление картами (включая временную блокировку) — всё это работает быстро, стабильно и интуитивно понятно. Особенно хочу отметить «Альфа-Клик» на компьютере — после него интернет-банки других банков кажутся архаичными. ",5,POSITIVE,0.0290931202471256,0.9633317589759828,0.007575124502182
10382,https://www.banki.ru/services/responses/bank/response/12634284,False,Банк Ozon,дебетовая карта,False,good,3,3,3,3,Нальчик,16.10.2025 16:14,"Картой пользуюсь давно. Больше всего ноавмтся, что картой удобно пользрваться . Не виснет , банкоматы доступны. Приятные кэшбеки, переводы . Я пользуюсь услугами банка Ozon и хочу поделиться своими впечатлениями. В целом, я доволен работой банка. Мне нравится удобный интерфейс мобильного приложения, который позволяет быстро совершать различные финансовые операции. Также радует наличие бонусов и акций, которые помогают экономить на обслуживании. Из плюсов могу отметить широкий спектр услуг, включая возможность оформить кредит и рассрочку. Однако хотелось бы видеть более выгодные процентные ставки по некоторым продуктам. Обслуживание в банке Ozon на высоком уровне, сотрудники всегда готовы помочь и ответить на вопросы. Рекомендую банк Ozon другим пользователям ",5,POSITIVE,0.0151022439822554,0.9812936186790466,0.0036040812265127
10384,https://www.banki.ru/services/responses/bank/response/12634286,False,ВТБ,дебетовая карта,False,good,3,3,3,3,Ижевск (Удмуртская Республика),16.10.2025 16:15,"Мне заблокировали карту по 115фз. Хочу закрыть счёт и снять деньги наличкой через кассу. Но мне нет 18 лет,а родители в другом городе. На карте находится зарплата за месяц. Что делать в таком случае? Можно ли снять деньги в кассе без присутствия родителей? Хочу сразу узнать можно так сделать или нет, так как ближайшая касса находится в соседнем городе. ",0,NEGATIVE,0.1805814951658249,0.0678006410598754,0.7516177892684937
10387,https://www.banki.ru/services/responses/bank/response/12634289,True,Совкомбанк,все продукты,False,good,3,3,3,3,Барнаул (Алтайский край),16.10.2025 16:17,"Я очень сильно запереживала когда после восстановления карты, и установки пин кода, я не смогла закинуть деньги на карту, не верный пароль писал банкомат, пошла домой может думаю что то напутал и там листик с паролем есть, его ввести и сменить в телефоне, нет пароля не было!

Я через другую карту внесла деньги и поняла что я не могу вообще совершать операции! Очень разнервничалась, но спасибо большое чату, бот Катюша быстро ответила, немного подождала операторов, но слава Богу мои проблемы быстро решили! Спасибо Х-вой Марии и Элеоноре! Спасибо вам огромное  ",5,POSITIVE,0.0273304563015699,0.9656309485435486,0.0070385499857366
10388,https://www.banki.ru/services/responses/bank/response/12634290,False,Камкомбанк,все продукты,False,good,3,3,3,3,Москва,16.10.2025 16:17,"Этот банк один из немногих предлагает выгодные курсы на обмен валюты. зачастую у банком стоят выгодные курсы, на валюты в отделениях нет-это не тот случай.
заранее советую звонить оператору и советоваться по наличию нужной сыммы, но у меня за несколько посещений не возникло проблем. Меня валюту на разве суммы, все всегда четко.
очередей при мне не было! ",5,POSITIVE,0.0153116565197706,0.9810320734977722,0.0036563049070537
10391,https://www.banki.ru/services/responses/bank/response/12634293,True,Норвик Банк,дебетовая карта,False,good,3,3,3,3,Киров (Кировская область),16.10.2025 16:18,"16 октября 2025 года в 15:30 пришла в отделение банка города Кирова на улице Преображенской 4 получать новую банковскую карту, поскольку старая закончилась по сроку. Меня пригласили по электронной очереди в 7 окно к оператору Анастасии К. Получила полный инструктаж от оператора по лимитам снятия сумм в месяц и в день, а также по остальным тарифам обслуживания.

Очень доброжелательно и профессионально Анастасия отвечала на мои вопросы. Обслуживание заняло всего 10 минут. За весь период пользования услугами банка отмечаю внимательное отношение персонала. В проблемных вопросах банк всегда идёт навстречу и помогает разрешить ситуацию. Я рекомендую пользоваться услугами банка. ",5,POSITIVE,0.0150291277095675,0.9813848733901978,0.0035860214848071
10393,https://www.banki.ru/services/responses/bank/response/12634295,False,Совкомбанк,дебетовая карта,False,good,3,3,3,3,Рязань,16.10.2025 16:18,"Всё отлично,всё нравится,банк отличный всё хорошо работает,отличный кэшбек ,открытый лучший банк ,где есть карта ,мне всё очень нравится ,красивый дизайн рассрочка отличная и всё отлично в этом банке круто смотрится и очень красиво смотрится и всё работает отлично работает банк очень хорошо работает  ",5,POSITIVE,0.0150553295388817,0.981352150440216,0.0035925065167248
10394,https://www.banki.ru/services/responses/bank/response/12634296,False,Яндекс Банк,кредиты,False,good,0,0,0,0,Москва,16.10.2025 16:18,"Я, являюсь сестрой погибшего участника специальной военной операции (СВО) М-на А. В-ча 26 августа 2025 года мною в Яндекс Банк были поданы документы на списание задолженности по кредитным договорам, заключенным с моим братом, на основании Федерального закона от 14.07.2022 № 377-ФЗ «О внесении изменений в отдельные законодательные акты Российской Федерации». Были приложены все необходимые документы, подтверждающие как факт гибели, так и мое право на обращение (в том числе свидетельство о смерти и документы, подтверждающие родство).  На сегодняшний день, в нарушение сроков, установленных законодательством, задолженность по кредитным договорам не списана.  Мои неоднократные попытки выяснить судьбу заявления оказываются безрезультатными и о причинах задержки и сроках решения вопроса мне предоставлено не было, постоянно присылают отписку, что ""ждите"" . Жду с 26 августа!  Так же мной были отправлены и заверенные копии документов, но Яндекс Банк присылает опять отписку ""ждите"". Подобные действия (бездействие) сотрудников Яндекс Банк являются прямым нарушением:  1. Статьи 4 Федерального закона № 377-ФЗ, который обязывает кредитные организации списать всю задолженность (основной долг, проценты, штрафы, пени) перед участником СВО, погибшим (пропавшим без вести) при выполнении задач в зоне проведения операции. 2. Федерального закона от 02.05.2006 № 59-ФЗ «О порядке рассмотрения обращений граждан Российской Федерации», так как мое первоначальное заявление было оставлено без своевременного и надлежащего рассмотрения. 3. Ваших же внутренних стандартов обслуживания клиентов. На основании изложенного, ТРЕБУЮ: 1. Немедленно исполнить требования Федерального закона № 377-ФЗ и в полном объеме списать всю имеющуюся задолженность по всем кредитным договорам моего погибшего брата, М-на Александра В. 2. Предоставить мне письменный ответ с подтверждением факта полного списания задолженности и отсутствия каких-либо финансовых претензий к наследникам. 3. Принять меры дисциплинарного воздействия к сотрудникам, допустившим волокиту и неправомерные действия в отношении члена семьи погибшего защитника Отечества. В случае неполучения ответа или неисполнения моих законных требований в кратчайшие сроки, я буду вынуждена обратиться с жалобами в надзорные органы: Центральный Банк Российской Федерации, Роспотребнадзор и Прокуратуру, для проведения проверки действий Яндекс Банк и привлечения виновных к ответственности.  ",0,NEGATIVE,0.1806958764791488,0.0678594335913658,0.7514446973800659
10395,https://www.banki.ru/services/responses/bank/response/12634297,False,Газпромбанк,дебетовая карта,False,good,0,0,0,0,Санкт-Петербург,16.10.2025 16:18,"Написал в чате мобильного приложения, что хочу отключить автопродление Газпром бонуса с опцией накопления. Вместо отключения сначала они мне присылали шаблоны, рассказывающие о том, что такое бонус, потом без конца стали переспрашивать - точно ли я хочу отключить и... не отключили. Господа, вы читать гн умеете?

Вам русским по белому написли ОТКЛЮЧИТЬ бонус с накоплением. Смотрите скриншот. Или я теперь пожизненно вам обязан эту дань платить? Вы кто там такие? Новые рабовладельцы? Я вам уже писал, что расстаюсь с вашим банком. Вы мне что, теперь будете препятствия чинить? ",1,NEGATIVE,0.1807536035776138,0.0678252130746841,0.7514211535453796
10396,https://www.banki.ru/services/responses/bank/response/12634298,True,Камкомбанк,все продукты,False,good,3,3,3,3,Москва,16.10.2025 16:18,"Посещаю этот банк, и именно это отделение, раз в месяц. Была и сегодня, 16.10.2025 в 14:34. Зашла поменять валюту.
лично меня устраивает практически полное отсутствие очереди, обычно ожидания нет вообще. Сегодня это заняло около 2х минут.
Хочу отметить всегда вежливый персонал, девушки улыбчивые, всё объясняют, поддержат разговор, если необходимо. Сегодня попала к молодому парню Михаленко Д.А. Просто супер вежливый и информативный сотрудник)) Я всего лишь меняла валюту и не первый раз) Но Он комментировал и объяснял каждое свое действе. Думаю, для клиентов в возрасте такое отношение очень важно, когда ты полностью понимаешь, что и почему делает сотрудник банка. Всё-таки речь идет же о деньгах. В общем и целом, заход в банк получился очень быстрым и результативным: пришел, все решил - ушел. Хочу отдельно поблагодарить банк за такие часы работы. Иногда бывает, что нужно срочно что-то решить, но всё уже закрыто. Поэтому Камкомбанк просто спасение. Спасибо! ",5,POSITIVE,0.0150177655741572,0.9813989996910096,0.0035832324065268
10398,https://www.banki.ru/services/responses/bank/response/12634300,False,Альфа-Банк,дебетовая карта,False,good,3,3,3,3,Палласовка,16.10.2025 16:19,"21 сентября была назначена встреча с представителем банка Варданом.Приехал во время,в назначенное время,в назначенное место.Во время встречи общался культурно и создавал приятную обстановку.Рассказал о плюсах карты,посоветовал удобные для меня акции и предложени.Также помог установить мобильное приложение на телефон,после чего передал мне уже активированную карту банка.Остался доволен сервисом обслуживания! ",5,POSITIVE,0.0150291100144386,0.9813847541809082,0.0035860757343471
10401,https://www.banki.ru/services/responses/bank/response/12634303,True,Банк ЗЕНИТ,все продукты,False,good,3,3,3,3,Липецк (Липецкая область),16.10.2025 16:20,"10.10.2025 в 14-00 обращалась в офис г. Липецк на Катукова , обслуживалась у Д-ой Юлии, в офисе не было очереди, обратилась за обменом валюты , курс очень выгодный, так же уточняла вопрос по дебетовой карте, Юля рассказа условия и помогла оформить, карту получила тут же очень это порадовало, Юля помогла оформить интернет банк , теперь могу пользоваться переводами , лимиты очень хорошие. Спасибо за быстрое и качественное обслуживание . Рекомендую. ",5,POSITIVE,0.0152838788926601,0.9810667037963868,0.0036493516527116
10403,https://www.banki.ru/services/responses/bank/response/12634305,True,Совкомбанк,все продукты,False,good,3,3,3,3,Подольск (Оренбургская область),16.10.2025 16:21,"Моя карта Совкомбанк не была внесена в белый список и у меня не проходит платёж на сторонней платформе, что конечно меня огорчало, но судьба свела меня с оператором Александрой, которая быстро эффектно и эффективно помогла со всем разобраться и я могу с удовольствием продолжать пользоваться услугами Совкомбанк, спасибо оператору Александре! ",5,POSITIVE,0.0169183164834976,0.979009449481964,0.0040722424164414
10404,https://www.banki.ru/services/responses/bank/response/12634306,False,Альфа-Банк,дебетовая карта,False,good,3,3,3,3,Салават,16.10.2025 16:22,"Уже не первый раз обращаюсь в поддержку альфа банка, и хочу выразить искреннюю благодарность за быстрые и четкие ответы на мои вопросы, в этот раз поинтересовалась по поводу кэшбэка от компаний и получила расписанный ответ , чему была очень рада, так как у самой возникают вопросы по поводу пользования, но хорошо, что есть поддержка, которая всегда выручит, альфа банк самый лучший банк👍😊  ",5,POSITIVE,0.0150303496047854,0.9813833832740784,0.0035863583907485
10405,https://www.banki.ru/services/responses/bank/response/12634307,False,Сбербанк,ипотека,False,good,1,3,1,2,Хабаровск (Хабаровский край),16.10.2025 16:23,"Мы являемся участниками государственной программы «Дальневосточная ипотека» со ставкой 2% годовых. В рамках оформления ипотеки в ПАО «Сбербанк России» (договор № 89831939 от 04.09.2024 г.) нам было навязано обязательное приобретение платной подписки «ДомКлик Плюс» стоимостью 30 430 руб. в год. Данная подписка включает страхование жизни и сторонние сервисы, не имеющие отношения к ипотеке. Банк отказался заключить договор без этой услуги, а также не принимает сторонние страховые полисы, даже аккредитованные самим Сбербанком. При отказе от подписки ставка по кредиту повышается до 3%. Мы дважды направляли официальные претензии в Сбербанк (18.08.2025 г. и 10.10.2025 г.) с требованием исключить нарушающий права пункт и вернуть уплаченные средства, однако получили отказы. При этом ФАС России уже признала действия Сбербанка незаконными (Решение № АК/3012-ДСП/25 от 17.01.2025 г.), указав, что банк нарушил антимонопольное законодательство, ограничив конкуренцию и права потребителей. Навязывание платной подписки противоречит ч. 10 ст. 7 Федерального закона № 353-ФЗ «О потребительском кредите (займе)», а также вашему поручению — исключить комиссии и дополнительные платные услуги при выдаче льготной ипотеки. Никогда не буду советовать этот банк и как только решим эту проблему сразу закроем все счета.!!! ",0,NEGATIVE,0.1806979924440384,0.0678589940071106,0.7514430284500122
10406,https://www.banki.ru/services/responses/bank/response/12634308,False,Альфа-Банк,дебетовая карта,False,good,3,3,3,3,Челябинск,16.10.2025 16:23,"16.10.25 в 15:06 я обратился в поддержку мобильного банка с вопросом, куда пропали 399 рублей, через 4 минуты мне ответила оператор Зугра, и объяснила что деньги списали Яндекс плюс, предоставила мне все варианты решения проблемы, и номер горячей линии Яндекса, вопрос решён, благодарю за оперативность ",5,POSITIVE,0.0155589412897825,0.980721354484558,0.0037196197081357
10408,https://www.banki.ru/services/responses/bank/response/12634310,False,Яндекс Банк,дебетовая карта,False,good,1,2,1,1,Тольятти (Самарская область),16.10.2025 16:24,"Поддался на свою голову рекламе Яндекс Пэя , кэшбек лился рекой , заманчивые проценты , но есть нюанс - его невозможно потратить ни в одном из сервисов яндекса , кнопки ""списать баллы"" просто нет , техподдержка пишет о неких технических работах , неделями уже , 26 октября заканчивается бесплатная подписка ""плюс"" , а с ней и все баллы кэшбека просто улетят . Уважаемые пользователи , держитесь от такого банка подальше , а уж размещать там деньги крайне опасное мероприятие . ",1,NEGATIVE,0.1807590425014495,0.0678811818361282,0.751359760761261
10410,https://www.banki.ru/services/responses/bank/response/12634312,False,Альфа-Банк,кредитная карта,False,good,1,2,1,1,Ярославль (Ярославская область),16.10.2025 16:24,"Здравствуйте! Альфа Банк с января 2025 года списывает, поступающие на счет дебетовй карты алименты в счет погашения долга по кредитной карте. Что нарушает права моего ребенка. Согласно закону 229 - ФЗ от 02.10.2007, а именно часть 1 статья 101 Банк не имеет права списывать алименты в счет погашения кредита. Данные поступления Банк обязан маркировать, тем более, что они исполняются по судебному решению и в назначении указано, что это алименты и номер ИД.  Согласно статье 5 пункту 22.2 ВЗ 353-ФЗ от 21.12.2013, чтобы банк автоматически списывал алименты в счет погашения долга - я должна была дать соответствующее отдельное согласие. Его, конечно же, я не давала.   Поддержка в чате ужасна, они пишут ответ и сразу отключаются, т.е. я, как клиент должна каждый раз на свое уточнение по 5-10 минут ждать подключения нового оператора и по новой ему все объяснять, хотя сама нахожусь в режиме онлайн и отвечаю на сообщения от операторов не более 1 мин.  Люди, пожалуйста, не связывайтесь с банком - у них красивая реклама, но ничего в ней нет про клиентов. На деле отношение такое же - клиенты для них не ценность, а способ. ",1,NEGATIVE,0.1806987524032592,0.0678583160042762,0.7514429688453674
10411,https://www.banki.ru/services/responses/bank/response/12634313,False,Альфа-Банк,дебетовая карта,False,good,3,3,3,3,Санкт-Петербург,16.10.2025 16:24,"Альфа-Банк – это хороший и надежный банк. Я хотела бы поделиться своим положительным опытом работы с этим банком.  Во-первых, стоит отметить высокий уровень обслуживания. Сотрудники банка всегда готовы помочь и ответить на любые вопросы, что создаёт комфортную атмосферу для клиентов.  Во-вторых, Альфа-Банк предлагает удобные и современные онлайн-сервисы. Мобильное приложение очень интуитивно понятное, с его помощью легко управлять своими финансами, оплачивать услуги и переводить деньги. Это существенно экономит время.  Также хочу отметить разнообразие продуктов и услуг. У Альфа-Банка есть всё, что нужно: от кредитных карт и ипотечных программ до инвестиционных решений. Я был приятно удивлён гибкостью условий и возможностью подобрать оптимальный вариант для себя. ",5,POSITIVE,0.0151150720193982,0.9812775254249572,0.0036073611117899
10412,https://www.banki.ru/services/responses/bank/response/12634314,True,ВТБ,дебетовая карта,False,good,1,2,3,3,Чехов (Сахалинская область),16.10.2025 16:24,"Доброго времени суток! Клиентом ВТБ являюсь с 2023 года. Встретили меня не очень тепло. В офисе не то чтобы долго ждать, но прилично. Решил впервые оформить неименную карту на Советской площади 5. Меня пригласили за стол, все вроде бы ничего. ЗАРАНЕЕ ГОВОРЮ я читал оферту и договора, даже ВТБ во всех каналах связи кричит, что карта дебетовая ДЛЯ ЖИЗНИ бесплатная и формление и доставка, но по приходу в офис сотрудница сходу начала врать.

Мол активация карты 360 рублей, 99 за страховку спишется и 250 на телефон деньгу положишь, потом там автопополнение активируется. Я был неопытен в этом вопросе, но задал наводящий вопрос. А ГДЕ В ДОГОВОРЕ ПРОПИСАНО? На что я получаю не менее банальный ответ. А ТАМ НИЧЕГО НЕ ПРОПИСЫВАЕТСЯ. Всмысле? Я действую в рамках договора с банком. Почему я должен оплачивать не написанное в договоре и по праву бесплатное? Тем более обычный пластик синего цвета. Я уже смирился и оплатил эту всю дребедень. Уж очень хотел карту именно этого банка.

Мне позже подключилась страховка которую я смогу отключить в офисе. Я задал вопрос оператору чата: а можно пораньше закрыть договор на страховку? На что я получаю положительный ответ. Я счастливый на всех парах прилетаю в офис и девушка мне говорит, что закрыть она сможет только через месяц.... ПРИПЛЫЛИ . Третий раз прихожу в офис и закрываю эту злосчастную страховку. Потом случается следующее: ДВА РАЗА ПОДРЯД МНЕ БЛОКАЛСЯ ЛИЧНЫЙ КАБИНЕТ!!!! Издевательство. Даже в зелёном банке так не издеваются, как здесь. Уехал к другу и забыл транспортную карту, как мне прилетело письмо счастья от банка ВТБ. Доступ в личный кабинет ограничен. Соответственно банковская карта блокнута тоже. Слава богу у меня на юмани были деньги и мне хватило на проезд, так как все деньги были на ВТБ.  Вроде решился вопрос. До сих пор могу пользоваться беспрепятственно кабинетом. Недавно у меня карта сломалась, не реагирует на поднесение к терминалу. Захожу в втб офис по тому же адресу. Меня встречает милая девушка, которая быстро вручила карту которую я заказал через приложение. БЕЗ ВСЯКИХ СТРАХОВОК ЗАМЕТЬТЕ И ПРОЧЕЙ ЛАБУДЫ ПО ТИПУ ПЛАТНЫХ АКТИВАЦИЙ. быстро распрощались я ей поставил 5 звёзд. Но потом мне пришло в голову оформить дополнительную неименную карту, какие-то красивые появились, думаю почему бы и нет.

Правда после оформления я сразу забыл о заявке и несколько месяцев задавался вопросом зачем мне звонит бот лео. Потом я взял трубку и мне сказали, что у вас висит заявка, я на следующий день пляшу в офис, который находится далеко от меня ТА ЖЕ СОВЕТСКАЯ 5. Хожу как на работу туда)))). Издевательство   И ситуация в точности как в самом начале Мне сказали что активация платная и в карте мне отказали, потому что я не собираюсь платить за бесплатный пластик. Хотелось послать на 3 буквы если честно.   К чему я подведу итог   Уважаемый ВТБ, я очень не хочу расторгать с вами договор (надеюсь это тоже бесплатно ахахахаха) Так как карта привязана везде где только можно и реквизиты исключительно ВТБшные, это очень неудобно как по мне, но если я прихожу в офис и заместо того, чтобы помочь в решении вопроса ваш банк работает плохо, то я буду готов пойти на расторжение договора. Это неуважение, с каких пор финансовая организация превращается в магазин по продаже воздуха?

Что мне собираются страховать? 0 рублей? Деньги я все же храню на другом банке. Зеленый банк кстати дополнительную карту без лишних вопросов выпустил за 3 минуты. Там конечно тоже навязывать начинают рассрочки, но тем не менее мне по праву выдали пластик. Нежелание оплачивать страховку это не основание. ",1,NEGATIVE,0.1807046979665756,0.0678600370883941,0.7514352202415466
10413,https://www.banki.ru/services/responses/bank/response/12634315,False,Альфа-Банк,дебетовая карта,False,good,3,3,3,3,Чехов (Сахалинская область),16.10.2025 16:24,"Банк с хорошим кэшбэком и множеством преимуществ, с отличной службой поддержки! Помощь оказывают сразу и профессионально! Блокировал карту из за потери, ответили сразу и по делу! Общение вежливое и не назойливое. Помогают и консультируют по всем вашим вопросам и ничего лишнего! Вообщем отличный банк! ",5,POSITIVE,0.0151264695450663,0.9812633991241456,0.0036100726574659
10414,https://www.banki.ru/services/responses/bank/response/12634316,True,Банк «Санкт-Петербург»,дебетовая карта,False,good,3,3,3,3,Санкт-Петербург,16.10.2025 16:25,"Спасибо большое за доставку дебетовой карты инстант на дом сотрудником банка Д-ым Денисом. сотрудник банка помог установить приложение банка на мой телефон помог изменить пин код к карте рассказал про бонусы и дальнейшие действия по карте, подключил СМС уведомления.Встреча прошла всего за 10 минут ",5,POSITIVE,0.0151174012571573,0.9812747836112976,0.0036078083794564
10415,https://www.banki.ru/services/responses/bank/response/12634317,False,Альфа-Банк,дебетовая карта,False,good,3,3,3,3,Белгород,16.10.2025 16:25,"Программа «Альфа-Клуб» — одна из самых гибких на рынке. Накопленные бонусы можно потратить на что угодно: погасить покупки, оплатить услуги или даже перевести на счет. Процент по накопительным счетам также всегда был одним из самых конкурентных.Так же приложение Альфа-Банк, прекрасное в пользовании.  ",5,POSITIVE,0.0354336351156234,0.955155909061432,0.0094104185700416
10416,https://www.banki.ru/services/responses/bank/response/12634318,False,Альфа-Банк,дебетовая карта,False,good,3,3,3,3,Тюмень,16.10.2025 16:25,"Обслуживаюсь в Альфа Банке несколько лет. В целом, впечатления нейтральные. Удобно, что есть много отделений в городе. Однако, иногда приходится долго ждать своей очереди в отделении. Персонал вежливый и старается помочь, но иногда не хватает компетентности в решении сложных вопросов. В целом, банк как банк, без особых плюсов и минусов. ",5,POSITIVE,0.0158580169081687,0.9803464412689208,0.0037955013103783
10417,https://www.banki.ru/services/responses/bank/response/12634319,True,Абсолют Банк,вклады,False,good,3,3,3,3,Ростов-на-Дону (Ростовская область),16.10.2025 16:25,"16 октября 2025 года переоформляла вклад в отделении банка в городе Ростов-на-Дону. И оформила программу накопительной страхования жизни сроком на 2 года. Проценты и условия по программе меня устроили. Менеджер ответила на все вопросы , которые меня интересовали. Ушла, полностью удовлетворения работой сотрудника банка. ",5,POSITIVE,0.0350050404667854,0.955687940120697,0.0093069719150662
